שם הקובץ,נתיב הקובץ,תיקיית המקור,מספר שורות
מחזור לראש השנה - אשכנז.txt,אוצריא/סדר התפילה/ימים נוראים/מחזור לראש השנה - אשכנז.txt,sefaria,15382
סליחות נוסח עדות המזרח.txt,אוצריא/סדר התפילה/ימים נוראים/סליחות נוסח עדות המזרח.txt,sefaria,231
סליחות נוסח אשכנז ליטא.txt,אוצריא/סדר התפילה/ימים נוראים/סליחות נוסח אשכנז ליטא.txt,sefaria,2854
סליחות נוסח ליטא עברי אנגלי.txt,אוצריא/סדר התפילה/ימים נוראים/סליחות נוסח ליטא עברי אנגלי.txt,sefaria,22430
סליחות נוסח פולין.txt,אוצריא/סדר התפילה/ימים נוראים/סליחות נוסח פולין.txt,sefaria,2392
כתר מלכות.txt,אוצריא/סדר התפילה/פיוטים/כתר מלכות.txt,sefaria,32702
ידיד נפש.txt,אוצריא/סדר התפילה/פיוטים/ידיד נפש.txt,sefaria,26
שיר הכבוד.txt,אוצריא/סדר התפילה/פיוטים/שיר הכבוד.txt,sefaria,36
שלום עליכם.txt,אוצריא/סדר התפילה/פיוטים/שלום עליכם.txt,sefaria,11
לכה דודי.txt,אוצריא/סדר התפילה/פיוטים/לכה דודי.txt,sefaria,51
אזהרות לרבי שלמה אבן גבירול.txt,אוצריא/סדר התפילה/פיוטים/אזהרות לרבי שלמה אבן גבירול.txt,sefaria,282
עין זוכר.txt,אוצריא/ספרות עזר/אנציקלופדיות/עין זוכר.txt,sefaria,804
דבש לפי.txt,אוצריא/ספרות עזר/אנציקלופדיות/דבש לפי.txt,sefaria,743
מדבר קדמות.txt,אוצריא/ספרות עזר/אנציקלופדיות/מדבר קדמות.txt,sefaria,626
שדי חמד באר בשדי.txt,אוצריא/ספרות עזר/אנציקלופדיות/שדי חמד/שדי חמד באר בשדי.txt,sefaria,349
הגהות שארית ציון.txt,אוצריא/ספרות עזר/אנציקלופדיות/שם הגדולים/הגהות שארית ציון.txt,sefaria,370
"שם הגדולים, מערכת ספרים.txt","אוצריא/ספרות עזר/אנציקלופדיות/שם הגדולים/שם הגדולים, מערכת ספרים.txt",sefaria,4668
קונטרס פליטת ספרים.txt,אוצריא/ספרות עזר/אנציקלופדיות/שם הגדולים/קונטרס פליטת ספרים.txt,sefaria,2107
הגהות מנחם ציון.txt,אוצריא/ספרות עזר/אנציקלופדיות/שם הגדולים/הגהות מנחם ציון.txt,sefaria,2303
מגילת עיפה.txt,אוצריא/ספרות עזר/תולדות עם ישראל/מגילת עיפה.txt,sefaria,32
ספר מקבים א (תרגום כהנא).txt,אוצריא/ספרות עזר/תולדות עם ישראל/ספר מקבים א (תרגום כהנא).txt,sefaria,941
מגילת אנטיוכוס.txt,אוצריא/ספרות עזר/תולדות עם ישראל/מגילת אנטיוכוס.txt,sefaria,81
סדר הדורות.txt,אוצריא/ספרות עזר/תולדות עם ישראל/סדר הדורות.txt,sefaria,22730
קדמות היהודים.txt,אוצריא/ספרות עזר/תולדות עם ישראל/יוסף בן מתתיהו/קדמות היהודים.txt,sefaria,165
קדמוניות היהודים.txt,אוצריא/ספרות עזר/תולדות עם ישראל/יוסף בן מתתיהו/קדמוניות היהודים.txt,sefaria,109
הפלאה שבערכין על ספר הערוך.txt,אוצריא/ספרות עזר/מילונים/הפלאה שבערכין על ספר הערוך.txt,sefaria,2094
אוצר לעזי רשי.txt,אוצריא/ספרות עזר/מילונים/אוצר לעזי רשי.txt,sefaria,3917
ספר הערוך.txt,אוצריא/ספרות עזר/מילונים/ספר הערוך.txt,sefaria,8402
שפת יתר.txt,אוצריא/ספרות עזר/דקדוק/שפת יתר.txt,sefaria,166
מחברת מנחם.txt,אוצריא/ספרות עזר/דקדוק/מחברת מנחם.txt,sefaria,6466
ספר הבחור.txt,אוצריא/ספרות עזר/דקדוק/ספר הבחור.txt,sefaria,675
תשובות הגאונים.txt,אוצריא/שות/גאונים/תשובות הגאונים.txt,sefaria,239
תשובות הגאונים (הרכבי).txt,אוצריא/שות/גאונים/תשובות הגאונים (הרכבי).txt,sefaria,1299
אגרת רב שרירא גאון.txt,אוצריא/שות/גאונים/אגרת רב שרירא גאון.txt,sefaria,159
תורתן של ראשונים.txt,אוצריא/שות/גאונים/תורתן של ראשונים.txt,sefaria,137
תשובות הגאונים (שערי תשובה).txt,אוצריא/שות/גאונים/תשובות הגאונים (שערי תשובה).txt,sefaria,1058
משפטי עוזיאל.txt,אוצריא/שות/מחברי זמננו/משפטי עוזיאל.txt,sefaria,21758
לכלל ולפרט.txt,אוצריא/שות/מחברי זמננו/לכלל ולפרט.txt,sefaria,5665
יין הטוב.txt,אוצריא/שות/מחברי זמננו/יין הטוב.txt,sefaria,1499
שות חתם סופר.txt,אוצריא/שות/אחרונים/שות חתם סופר.txt,sefaria,12371
נודע ביהודה מהדורא קמא.txt,אוצריא/שות/אחרונים/נודע ביהודה מהדורא קמא.txt,sefaria,3578
תשובה מאהבה חלק א.txt,אוצריא/שות/אחרונים/תשובה מאהבה חלק א.txt,sefaria,1319
האלף לך שלמה.txt,אוצריא/שות/אחרונים/האלף לך שלמה.txt,sefaria,2188
מלמד להועיל חלק ב.txt,אוצריא/שות/אחרונים/מלמד להועיל חלק ב.txt,sefaria,616
שות מהרשדם.txt,אוצריא/שות/אחרונים/שות מהרשדם.txt,sefaria,3721
שות חידושי הרימ.txt,אוצריא/שות/אחרונים/שות חידושי הרימ.txt,sefaria,1232
באר יצחק.txt,אוצריא/שות/אחרונים/באר יצחק.txt,sefaria,2180
תורת נתנאל.txt,אוצריא/שות/אחרונים/תורת נתנאל.txt,sefaria,462
תשובות מהרשל.txt,אוצריא/שות/אחרונים/תשובות מהרשל.txt,sefaria,577
כרך של רומי.txt,אוצריא/שות/אחרונים/כרך של רומי.txt,sefaria,764
בנין ציון.txt,אוצריא/שות/אחרונים/בנין ציון.txt,sefaria,899
שות רב פעלים.txt,אוצריא/שות/אחרונים/שות רב פעלים.txt,sefaria,6975
חכם צבי.txt,אוצריא/שות/אחרונים/חכם צבי.txt,sefaria,585
נודע ביהודה מהדורא תנינא.txt,אוצריא/שות/אחרונים/נודע ביהודה מהדורא תנינא.txt,sefaria,4958
שאילת יעבץ.txt,אוצריא/שות/אחרונים/שאילת יעבץ.txt,sefaria,3554
תשובות בית חדש.txt,אוצריא/שות/אחרונים/תשובות בית חדש.txt,sefaria,1527
שאגת אריה החדשות.txt,אוצריא/שות/אחרונים/שאגת אריה החדשות.txt,sefaria,296
שאלות ותשובות רמא.txt,אוצריא/שות/אחרונים/שאלות ותשובות רמא.txt,sefaria,835
חוות יאיר.txt,אוצריא/שות/אחרונים/חוות יאיר.txt,sefaria,2839
מלמד להועיל חלק ג.txt,אוצריא/שות/אחרונים/מלמד להועיל חלק ג.txt,sefaria,560
מלמד להועיל חלק א.txt,אוצריא/שות/אחרונים/מלמד להועיל חלק א.txt,sefaria,559
דברי ריבות.txt,אוצריא/שות/אחרונים/דברי ריבות.txt,sefaria,2712
חזה התנופה.txt,אוצריא/שות/אחרונים/חזה התנופה.txt,sefaria,67
באר שבע.txt,אוצריא/שות/אחרונים/באר שבע.txt,sefaria,907
שות מהריט.txt,אוצריא/שות/אחרונים/שות מהריט.txt,sefaria,2527
מטה לוי.txt,אוצריא/שות/אחרונים/מטה לוי.txt,sefaria,13
אדמת קודש.txt,אוצריא/שות/אחרונים/אדמת קודש.txt,sefaria,795
תשובות הרדבז חלק ד.txt,אוצריא/שות/אחרונים/רדבז/תשובות הרדבז חלק ד.txt,sefaria,977
תשובות הרדבז חלק ו.txt,אוצריא/שות/אחרונים/רדבז/תשובות הרדבז חלק ו.txt,sefaria,842
תשובות הרדבז חלק א.txt,אוצריא/שות/אחרונים/רדבז/תשובות הרדבז חלק א.txt,sefaria,1947
תשובות הרדבז חלק ה.txt,אוצריא/שות/אחרונים/רדבז/תשובות הרדבז חלק ה.txt,sefaria,926
תשובות הרדבז חלק ב.txt,אוצריא/שות/אחרונים/רדבז/תשובות הרדבז חלק ב.txt,sefaria,846
תשובות הרדבז חלק ג.txt,אוצריא/שות/אחרונים/רדבז/תשובות הרדבז חלק ג.txt,sefaria,897
שואל ומשיב מהדורא רביעאה.txt,אוצריא/שות/אחרונים/שואל ומשיב/שואל ומשיב מהדורא רביעאה.txt,sefaria,2593
שואל ומשיב מהדורא תליתאה.txt,אוצריא/שות/אחרונים/שואל ומשיב/שואל ומשיב מהדורא תליתאה.txt,sefaria,2521
שואל ומשיב מהדורא קמא.txt,אוצריא/שות/אחרונים/שואל ומשיב/שואל ומשיב מהדורא קמא.txt,sefaria,2918
שואל ומשיב מהדורא חמישאה.txt,אוצריא/שות/אחרונים/שואל ומשיב/שואל ומשיב מהדורא חמישאה.txt,sefaria,1109
שואל ומשיב מהדורא שתיתאה.txt,אוצריא/שות/אחרונים/שואל ומשיב/שואל ומשיב מהדורא שתיתאה.txt,sefaria,441
שואל ומשיב מהדורא תנינא.txt,אוצריא/שות/אחרונים/שואל ומשיב/שואל ומשיב מהדורא תנינא.txt,sefaria,3305
תשובות רשי.txt,אוצריא/שות/ראשונים/תשובות רשי.txt,sefaria,993
תשובות הריבש.txt,אוצריא/שות/ראשונים/תשובות הריבש.txt,sefaria,2094
תשובות מהרם.txt,אוצריא/שות/ראשונים/תשובות מהרם.txt,sefaria,6378
תשובות מהרח אור זרוע.txt,אוצריא/שות/ראשונים/תשובות מהרח אור זרוע.txt,sefaria,619
שות מהריק.txt,אוצריא/שות/ראשונים/שות מהריק.txt,sefaria,479
תשובות הרשבש.txt,אוצריא/שות/ראשונים/תשובות הרשבש.txt,sefaria,11
שאלות ותשובות מן השמים.txt,אוצריא/שות/ראשונים/שאלות ותשובות מן השמים.txt,sefaria,206
מהרי ברונא.txt,אוצריא/שות/ראשונים/מהרי ברונא.txt,sefaria,8
תשובות הרי מיגאש.txt,אוצריא/שות/ראשונים/תשובות הרי מיגאש.txt,sefaria,669
מהרי וייל.txt,אוצריא/שות/ראשונים/מהרי וייל.txt,sefaria,25
תשובות הראש.txt,אוצריא/שות/ראשונים/תשובות הראש.txt,sefaria,3110
שות מהריל.txt,אוצריא/שות/ראשונים/שות מהריל.txt,sefaria,921
תרומת הדשן.txt,אוצריא/שות/ראשונים/תרומת הדשן.txt,sefaria,2224
ספר התשבץ.txt,אוצריא/שות/ראשונים/ספר התשבץ.txt,sefaria,4074
איגרות הרמבם.txt,אוצריא/שות/ראשונים/רמבם/איגרות הרמבם.txt,sefaria,641
תשובות הרמבם.txt,אוצריא/שות/ראשונים/רמבם/תשובות הרמבם.txt,sefaria,1044
תשובות הרשבא מיוחס להרמבן.txt,אוצריא/שות/ראשונים/רשבא/תשובות הרשבא מיוחס להרמבן.txt,sefaria,1237
שות הרשבא חלק ז.txt,אוצריא/שות/ראשונים/רשבא/שות הרשבא חלק ז.txt,sefaria,1157
שות הרשבא חלק ה.txt,אוצריא/שות/ראשונים/רשבא/שות הרשבא חלק ה.txt,sefaria,932
הערות על שות הרשבא חלק ז.txt,אוצריא/שות/ראשונים/רשבא/הערות על שות הרשבא חלק ז.txt,sefaria,269
הערות על שות הרשבא חלק ד.txt,אוצריא/שות/ראשונים/רשבא/הערות על שות הרשבא חלק ד.txt,sefaria,398
שות הרשבא חלק ו.txt,אוצריא/שות/ראשונים/רשבא/שות הרשבא חלק ו.txt,sefaria,667
הערות על שות הרשבא חלק ה.txt,אוצריא/שות/ראשונים/רשבא/הערות על שות הרשבא חלק ה.txt,sefaria,670
הערות שוליים על תשובות הרשבא מיוחס להרמבן.txt,אוצריא/שות/ראשונים/רשבא/הערות שוליים על תשובות הרשבא מיוחס להרמבן.txt,sefaria,44
הערות על שות הרשבא חלק ו.txt,אוצריא/שות/ראשונים/רשבא/הערות על שות הרשבא חלק ו.txt,sefaria,129
שות הרשבא חלק ד.txt,אוצריא/שות/ראשונים/רשבא/שות הרשבא חלק ד.txt,sefaria,1172
שות הרשבא חלק א.txt,אוצריא/שות/ראשונים/רשבא/שות הרשבא חלק א.txt,sefaria,18
